# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1     411    -0.08255     0.12668    -0.03599    4.644811866    5.737736143    1.092924277
     1     411     0.08255     0.12668    -0.06952    4.643265790    5.795907414    1.152641624
     1     411    -0.08255     0.12668     0.06952    4.643265790    5.799678359    1.156412569
     1     411     0.08255     0.12668    -0.03435    4.640723666    5.745069941    1.104346274
     1     411    -0.08255     0.12668     0.03435    4.640723666    5.747435710    1.106712044
     1     411     0.08255     0.16890     0.00082    4.631015283    5.998676609    1.367661326
     1     411    -0.08255     0.16890    -0.00082    4.631015283    6.000313480    1.369298197
     1     411     0.08255     0.16890     0.03599    4.630920042    6.000280248    1.369360206
     1     411    -0.08255     0.16890    -0.03599    4.630920042    6.003142551    1.372222509
     1     411     0.08255     0.16890    -0.06952    4.629777074    6.000891940    1.371114866
     1     411    -0.08255     0.16890     0.06952    4.629777074    6.008009486    1.378232412
     1     411     0.08255     0.16890    -0.03435    4.629855241    5.990905938    1.361050697
     1     411    -0.08255     0.16890     0.03435    4.629855241    5.996291420    1.366436180
     1     411     0.08255     0.21113     0.00082    4.542441980    5.919541578    1.377099598
     1     411    -0.08255     0.21113    -0.00082    4.542441980    5.919541578    1.377099598
     1     411     0.08255     0.21113     0.03599    4.542390108    5.919802102    1.377411994
     1     411    -0.08255     0.21113    -0.03599    4.542390108    6.085645401    1.543255293
     1     411     0.08255     0.21113    -0.06952    4.542327019    5.921132154    1.378805136
     1     411    -0.08255     0.21113     0.06952    4.542327019    6.051955225    1.509628206
     1     411     0.08255     0.21113    -0.03435    4.542379204    5.920071971    1.377692767
     1     411    -0.08255     0.21113     0.03435    4.542379204    5.920071971    1.377692768
     1     411     0.08255    -0.16890     0.00082    4.631015502    6.000294957    1.369279455
     1     411    -0.08255    -0.16890    -0.00082    4.631015502    5.998501955    1.367486453
     1     411     0.08255    -0.16890     0.03599    4.630920281    6.002929944    1.372009662
     1     411    -0.08255    -0.16890    -0.03599    4.630920281    6.001106043    1.370185762
     1     411     0.08255    -0.16890    -0.06952    4.629777353    6.007698531    1.377921178
     1     411    -0.08255    -0.16890     0.06952    4.629777353    6.000811235    1.371033883
     1     411     0.08255    -0.16890    -0.03435    4.629855501    5.996255447    1.366399946
     1     411    -0.08255    -0.16890     0.03435    4.629855501    5.990638911    1.360783410
     1     411     0.08255    -0.12668     0.00082    4.642933590    5.743412609    1.100479019
     1     411    -0.08255    -0.12668    -0.00082    4.642933590    5.742795572    1.099861982
     1     411     0.08255    -0.12668     0.03599    4.644817784    5.737825138    1.093007354
     1     411    -0.08255    -0.12668    -0.03599    4.644817784    5.739198852    1.094381069
     1     411     0.08255    -0.12668    -0.06952    4.643271996    5.796430670    1.153158674
     1     411    -0.08255    -0.12668     0.06952    4.643271996    5.797416195    1.154144199
     1     411     0.08255    -0.12668    -0.03435    4.640729593    5.747511593    1.106782000
     1     411    -0.08255    -0.12668     0.03435    4.640729593    5.745146665    1.104417072
     1     411     0.08255    -0.08445     0.00082    4.562313219    5.667551165    1.105237947
     1     411    -0.08255    -0.08445    -0.00082    4.562313219    5.665754286    1.103441067
     1     411     0.08255    -0.08445     0.03599    4.563439665    5.664163389    1.100723723
     1     411    -0.08255    -0.08445    -0.03599    4.563439665    5.667349013    1.103909347
     1     411     0.08255    -0.08445    -0.06952    4.564118771    5.699103566    1.134984795
     1     411    -0.08255    -0.08445     0.06952    4.564118771    5.687358206    1.123239435
     1     411     0.08255    -0.08445    -0.03435    4.562176153    5.662831502    1.100655350
     1     411    -0.08255    -0.08445     0.03435    4.562176153    5.659445349    1.097269197
     1     411     0.08255    -0.04223     0.00082    4.506896208    5.585247583    1.078351375
     1     411    -0.08255    -0.04223    -0.00082    4.506896208    5.557695546    1.050799338
     1     411     0.08255    -0.04223     0.03599    4.507737885    5.561299178    1.053561292
     1     411    -0.08255    -0.04223    -0.03599    4.507737885    5.591846907    1.084109022
     1     411     0.08255    -0.04223    -0.06952    4.508785152    5.590258182    1.081473030
     1     411    -0.08255    -0.04223     0.06952    4.508785152    5.618625572    1.109840420
     1     411     0.08255    -0.04223    -0.03435    4.507566640    5.609461364    1.101894724
     1     411    -0.08255    -0.04223     0.03435    4.507566640    5.567710570    1.060143930
     1     411     0.12383     0.00000     0.00124    4.603092315    5.651426383    1.048334067
     1     411    -0.12383     0.00000    -0.00124    4.603092315    5.651426383    1.048334067
     1     411     0.12383     0.00000     0.03641    4.604536955    5.664382937    1.059845983
     1     411    -0.12383     0.00000    -0.03641    4.604536955    5.664382938    1.059845983
     1     411     0.12383     0.00000    -0.06910    4.603516032    5.686793374    1.083277342
     1     411    -0.12383     0.00000     0.06910    4.603516032    5.688152607    1.084636575
     1     411     0.12383     0.00000    -0.03393    4.602292519    5.659916587    1.057624067
     1     411    -0.12383     0.00000     0.03393    4.602292519    5.657670946    1.055378427
     1     411     0.12383     0.04223     0.00124    4.615454714    5.696833394    1.081378680
     1     411    -0.12383     0.04223    -0.00124    4.615454714    5.672937516    1.057482802
     1     411     0.12383     0.04223     0.03641    4.616343784    5.715405692    1.099061909
     1     411    -0.12383     0.04223    -0.03641    4.616343784    5.678957414    1.062613630
     1     411     0.12383     0.04223    -0.06910    4.616928405    5.714407574    1.097479169
     1     411    -0.12383     0.04223     0.06910    4.616928405    5.736557854    1.119629449
     1     411     0.12383     0.04223    -0.03393    4.615505605    5.679655143    1.064149538
     1     411    -0.12383     0.04223     0.03393    4.615505605    5.703785548    1.088279943
     1     411     0.12383     0.08445     0.00124    4.651352500    5.768084506    1.116732006
     1     411    -0.12383     0.08445    -0.00124    4.651352500    5.769413952    1.118061452
     1     411     0.12383     0.08445     0.03641    4.653561666    5.782847971    1.129286305
     1     411    -0.12383     0.08445    -0.03641    4.653561666    5.785126859    1.131565192
     1     411     0.12383     0.08445    -0.06910    4.651289337    5.847866171    1.196576833
     1     411    -0.12383     0.08445     0.06910    4.651289337    5.874025230    1.222735892
     1     411     0.12383     0.08445    -0.03393    4.649033846    5.778179523    1.129145677
     1     411    -0.12383     0.08445     0.03393    4.649033846    5.774988931    1.125955085
     1     411     0.12383     0.12668     0.00124    4.603372290    5.964059893    1.360687603
     1     411    -0.12383     0.12668    -0.00124    4.603372290    5.963953578    1.360581289
     1     411     0.12383     0.12668     0.03641    4.603446154    5.971881718    1.368435564
     1     411    -0.12383     0.12668    -0.03641    4.603446154    5.972705036    1.369258882
     1     411     0.12383     0.12668    -0.06910    4.602930876    5.984008195    1.381077319
     1     411    -0.12383     0.12668     0.06910    4.602930876    6.040317469    1.437386593
     1     411     0.12383     0.12668    -0.03393    4.602852236    5.963128473    1.360276238
     1     411    -0.12383     0.12668     0.03393    4.602852236    5.962964851    1.360112615
     1     411     0.12383     0.16890     0.00124    4.512141125    5.884291253    1.372150128
     1     411    -0.12383     0.16890    -0.00124    4.512141125    5.889815171    1.377674046
     1     411     0.12383     0.16890     0.03641    4.512093523    5.886403577    1.374310054
     1     411    -0.12383     0.16890    -0.03641    4.512093523    5.894694137    1.382600614
     1     411     0.12383     0.16890    -0.06910    4.512021460    5.896284746    1.384263286
     1     411    -0.12383     0.16890     0.06910    4.512021460    5.889740042    1.377718583
     1     411     0.12383     0.16890    -0.03393    4.512069537    5.890610993    1.378541456
     1     411    -0.12383     0.16890     0.03393    4.512069537    5.884589831    1.372520294
     1     411     0.12383     0.21113     0.00124    4.439242956    5.813697503    1.374454548
     1     411    -0.12383     0.21113    -0.00124    4.439242956    5.813697503    1.374454548
     1     411     0.12383     0.21113     0.03641    4.439214871    5.813065950    1.373851079
     1     411    -0.12383     0.21113    -0.03641    4.439214871    5.813065950    1.373851079
     1     411     0.12383     0.21113    -0.06910    4.439186062    5.813564751    1.374378689
     1     411    -0.12383     0.21113     0.06910    4.439186062    5.934910842    1.495724780
     1     411     0.12383     0.21113    -0.03393    4.439214351    5.813861234    1.374646883
     1     411    -0.12383     0.21113     0.03393    4.439214351    5.968927768    1.529713417
     1     411     0.12383    -0.16890     0.00124    4.512141219    5.889626627    1.377485408
     1     411    -0.12383    -0.16890    -0.00124    4.512141219    5.884275650    1.372134431
     1     411     0.12383    -0.16890     0.03641    4.512093619    5.894394397    1.382300779
     1     411    -0.12383    -0.16890    -0.03641    4.512093619    5.886363307    1.374269689
     1     411     0.12383    -0.16890    -0.06910    4.512021555    5.889657132    1.377635576
     1     411    -0.12383    -0.16890     0.06910    4.512021555    5.896081384    1.384059828
     1     411     0.12383    -0.16890    -0.03393    4.512069631    5.883734980    1.371665349
     1     411    -0.12383    -0.16890     0.03393    4.512069631    5.890391929    1.378322299
     1     411     0.12383    -0.12668     0.00124    4.603372561    5.963596586    1.360224025
     1     411    -0.12383    -0.12668    -0.00124    4.603372561    5.963717287    1.360344726
     1     411     0.12383    -0.12668     0.03641    4.603446424    5.972352938    1.368906514
     1     411    -0.12383    -0.12668    -0.03641    4.603446424    5.971556117    1.368109694
     1     411     0.12383    -0.12668    -0.06910    4.602931168    5.982019892    1.379088723
     1     411    -0.12383    -0.12668     0.06910    4.602931168    6.109129650    1.506198481
